50.180158,5360
50.361248,5896
50.363136,6432
50.365024,6968
50.366912,7504
50.368800,8040
50.542339,8576
50.544227,9112
50.545171,9648
50.547059,10184
50.549419,10720
50.550363,11256
50.552723,11792
50.723429,12328
50.724373,12864
50.727205,13400
50.728149,13936
50.729093,14472
50.730981,15008
50.731925,15544
50.732869,16080
50.733813,16616
50.735229,17152
50.736173,17688
50.904519,18224
50.905463,18760
50.906407,19296
50.908767,19832
50.909711,20368
50.910655,20904
50.911599,21440
50.913487,21976
50.914431,22512
50.915375,23048
50.916319,23584
50.917263,24120
50.918207,24656
50.919623,25192
50.920567,25728
50.921511,26264
51.085137,26800
51.086081,27336
51.087025,27872
51.087969,28408
51.088913,28944
51.091745,29480
51.092689,30016
51.093633,30552
51.094577,31088
51.095521,31624
51.096465,32160
51.098825,32696
51.099769,33232
51.100713,33768
51.101657,34304
51.102601,34840
51.103545,35376
51.104489,35912
51.105433,36448
51.106377,36984
51.107321,37520
51.108265,38056
51.109209,38592
51.110153,39128
51.265756,39664
51.266700,40200
51.267644,40736
51.268588,41272
51.269532,41808
51.270476,42344
51.271420,42880
51.272364,43416
51.275196,43952
51.276140,44488
51.277084,45024
51.278028,45560
51.278972,46096
51.279916,46632
51.280860,47168
51.281804,47704
51.282748,48240
51.285580,48776
51.286524,49312
51.287468,49848
51.288412,50384
51.289356,50920
51.290300,51456
51.291244,51992
51.292188,52528
51.293132,53064
51.294076,53600
51.295020,54136
51.295964,54672
51.296908,55208
51.297852,55744
51.298796,56280
51.299740,56816
51.300684,57352
51.301628,57888
51.302572,58424
51.446374,58960
51.447318,59496
51.448262,60032
51.449206,60568
51.450150,61104
51.451094,61640
51.452038,62176
51.452982,62712
51.453926,63248
51.454870,63784
51.455814,64320
51.456758,64856
51.459590,65392
51.460534,65928
51.461478,66464
51.462422,67000
51.463366,67536
51.464310,68072
51.465254,68608
51.466198,69144
51.467142,69680
51.468086,70216
51.469030,70752
51.469974,71288
51.470918,71824
51.471862,72360
51.474694,72896
51.475638,73432
51.476582,73968
51.477526,74504
51.478470,75040
51.479414,75576
51.480358,76112
51.481302,76648
51.482246,77184
51.483190,77720
51.484134,78256
51.485078,78792
51.486022,79328
51.486966,79864
51.487910,80400
51.488854,80936
51.489798,81472
51.490742,82008
51.491686,82544
51.492630,83080
51.493574,83616
51.494518,84152
51.495462,84688
51.496406,85224
51.497350,85760
51.498294,86296
51.499238,86832
51.500182,87368
51.626992,87904
51.628888,87368
51.629360,86832
51.629832,86545
51.630304,86271
51.630776,85996
51.631248,85722
51.631720,85447
51.632192,85173
51.632664,84898
51.633136,84624
51.633608,84349
51.634080,84075
51.634552,83801
51.635024,83526
51.635496,83252
51.635968,82977
51.636440,82703
51.636912,82428
51.637384,82154
51.637856,81879
51.638328,81605
51.638800,81330
51.639272,81056
51.639744,80782
51.640216,80507
51.640688,80233
51.641160,79958
51.641632,79684
51.642104,79409
51.642576,79135
51.643048,78860
51.645880,78586
51.646352,78311
51.646824,78037
51.647296,77762
51.647768,77488
51.648240,77214
51.648712,76939
51.649184,76665
51.649656,76390
51.650128,76116
51.650600,75841
51.651072,75567
51.651544,75292
51.652016,75018
51.652488,74743
51.652960,74469
51.653432,74195
51.653904,73920
51.654376,73646
51.654848,73371
51.655320,73097
51.655792,72822
51.656264,72548
51.656736,72273
51.657208,71999
51.657680,71724
51.658152,71450
51.658624,71175
51.659096,70901
51.659568,70627
51.660040,70352
51.660512,70078
51.660984,69803
51.661456,69529
51.661928,69254
51.662400,68980
51.662872,68705
51.663344,68431
51.663816,68156
51.664288,67882
51.664760,67608
51.665232,67333
51.667592,67059
51.668064,66784
51.668536,66510
51.669008,66235
51.669480,65961
51.669952,65686
51.670424,65412
51.670896,65137
51.671368,64863
51.671840,64588
51.672312,64314
51.672784,64040
51.673256,63765
51.673728,63491
51.674200,63216
51.674672,62942
51.675144,62667
51.675616,62393
51.676088,62118
51.676560,61844
51.677032,61569
51.677504,61295
51.677976,61021
51.678448,60746
51.678920,60472
51.679392,60197
51.679864,59923
51.680336,59648
51.680808,59374
51.681280,59099
51.681752,58825
51.682224,58550
51.682696,58276
51.683168,58002
51.683640,57727
51.684112,57453
51.684584,57178
51.685056,56904
51.685528,56629
51.686000,56355
51.686472,56080
51.686944,55806
51.687416,55531
51.687888,55257
51.688360,54982
51.688832,54708
51.689304,54434
51.689776,54159
51.690248,53885
51.690720,53610
51.691192,53336
51.691664,53061
51.692136,52787
51.692608,52512
51.693080,52238
51.693552,51963
51.694024,51689
51.694496,51415
51.694968,51140
51.695440,50866
51.695912,50591
51.696384,50317
51.696856,50042
51.697328,49768
51.697800,49493
51.698272,49219
51.698744,48944
51.699216,48670
51.699688,48395
51.700160,48121
51.700632,47847
51.701104,47572
51.701576,47298
51.702048,47023
51.702520,46749
51.702992,46474
51.703464,46200
51.703936,45925
51.704408,45651
51.704880,45376
51.705352,45102
51.705824,44828
51.706296,44553
51.706768,44279
51.807618,43416
51.809506,43026
51.810442,43416
51.810442,43422
51.812338,43428
51.814226,43434
51.816114,43440
51.818002,43446
51.819890,43452
51.821778,43458
51.823666,43464
51.827914,43470
51.829802,43476
51.832162,43482
51.834050,43488
51.835938,43494
51.837826,43500
51.839714,43506
51.841602,43512
51.843490,43518
51.845378,43524
51.849154,43530
51.851042,43536
51.853402,43542
51.855290,43548
51.857178,43554
51.859066,43560
51.860954,43566
51.862842,43572
51.864730,43578
51.866618,43584
51.868506,43590
51.870394,43596
51.872754,43602
51.874642,43608
51.876530,43614
51.878418,43620
51.880306,43626
51.882194,43632
51.884082,43638
51.885970,43644
51.988708,43650
51.989309,43656
51.991783,43662
51.992956,43668
51.993900,43674
51.995316,43680
51.997204,43686
51.999092,43692
52.000980,43698
52.002868,43704
52.004756,43710
52.009004,43716
52.010892,43722
52.013252,43728
52.015140,43734
52.017028,43740
52.018916,43746
52.020804,43752
52.022692,43758
52.024580,43764
52.026468,43770
52.030244,43776
52.032132,43782
52.034492,43788
52.036380,43794
52.038268,43800
52.040156,43806
52.042044,43812
52.043932,43818
52.045820,43824
52.047708,43830
52.049596,43836
52.051484,43842
52.053844,43848
52.055732,43854
52.057620,43860
52.059508,43866
52.061396,43872
52.063284,43878
52.065172,43884
52.067060,43890
52.169798,43896
52.172401,43902
52.173574,43908
52.174518,43914
52.175934,43920
52.177822,43926
52.179710,43932
52.181598,43938
52.183486,43944
52.185374,43950
52.189622,43956
52.191510,43962
52.193870,43968
52.195758,43974
52.197646,43980
52.199534,43986
52.201422,43992
52.203310,43998
52.205198,44004
52.207086,44010
52.210862,44016
52.212750,44022
52.215110,44028
52.216998,44034
52.218886,44040
52.220774,44046
52.222662,44052
52.224550,44058
52.226438,44064
52.228326,44070
52.230214,44076
52.232102,44082
52.234462,44088
52.236350,44094
52.238238,44100
52.240126,44106
52.242014,44112
52.243902,44118
52.245790,44124
52.247678,44130
52.350417,44136
52.353019,44142
52.354193,44148
52.355137,44154
52.356553,44160
52.358441,44166
52.360329,44172
52.362217,44178
52.364105,44184
52.365993,44190
52.370241,44196
52.371185,44202
52.372601,44208
52.374961,44214
52.376849,44220
52.378737,44226
52.380625,44232
52.382513,44238
52.384401,44244
52.386289,44250
52.388177,44256
52.391953,44262
52.393841,44268
52.396201,44274
52.398089,44280
52.399977,44286
52.401865,44292
52.403753,44298
52.405641,44304
52.407529,44310
52.409417,44316
52.411305,44322
52.413193,44328
52.415553,44334
52.417441,44340
52.419329,44346
52.421217,44352
52.423105,44358
52.424993,44364
52.426881,44370
52.428769,44376
52.531507,44382
52.534109,44388
52.535283,44394
52.536227,44400
52.537643,44406
52.539531,44412
52.541419,44418
52.543307,44424
52.545195,44430
52.547083,44436
52.551331,44442
52.552275,44448
52.553691,44454
52.556051,44460
52.557939,44466
52.559827,44472
52.561715,44478
52.563603,44484
52.565491,44490
52.567379,44496
52.569267,44502
52.573043,44508
52.574931,44514
52.577291,44520
52.579179,44526
52.581067,44532
52.582955,44538
52.584843,44544
52.586731,44550
52.588619,44556
52.590507,44562
52.592395,44568
52.594283,44574
52.596643,44580
52.598531,44586
52.600419,44592
52.602307,44598
52.604195,44604
52.606083,44610
52.607971,44616
52.609859,44622
52.712597,44628
52.715200,44634
52.716373,44640
52.717317,44646
52.718733,44652
52.720621,44658
52.722509,44664
52.724397,44670
52.726285,44676
52.728173,44682
52.732421,44688
52.733365,44694
52.734781,44700
52.737141,44706
52.739029,44712
52.740917,44718
52.742805,44724
52.744693,44730
52.746581,44736
52.747997,44742
52.749885,44748
52.753661,44754
52.755549,44760
52.757909,44766
52.759797,44772
52.761685,44778
52.763573,44784
52.765461,44790
52.767349,44796
52.769237,44802
52.771125,44808
52.773013,44814
52.774901,44820
52.777261,44826
52.779149,44832
52.781037,44838
52.782925,44844
52.784813,44850
52.786701,44856
52.788589,44862
52.790477,44868
52.893215,44874
52.895818,44880
52.896991,44886
52.897935,44892
52.899351,44898
52.901239,44904
52.903127,44910
52.905015,44916
52.906903,44922
52.908791,44928
52.913039,44934
52.913983,44940
52.915399,44946
52.917759,44952
52.919647,44958
52.921535,44964
52.923423,44970
52.925311,44976
52.927199,44982
52.928615,44988
52.930503,44994
52.934279,45000
52.936167,45006
52.938527,45012
52.940415,45018
52.942303,45024
52.944191,45030
52.946079,45036
52.947967,45042
52.949855,45048
52.951743,45054
52.953631,45060
52.955519,45066
52.957879,45072
52.959767,45078
52.961655,45084
52.963543,45090
52.965431,45096
52.967319,45102
52.969207,45108
52.971095,45114
53.073834,45120
53.076436,45126
53.077610,45132
53.078554,45138
53.079970,45144
53.081858,45150
53.083746,45156
53.085634,45162
53.087522,45168
53.089410,45174
53.093658,45180
53.094602,45186
53.096018,45192
53.098378,45198
53.100266,45204
53.102154,45210
53.104042,45216
53.105930,45222
53.107818,45228
53.109234,45234
53.111122,45240
53.114898,45246
53.116786,45252
53.119146,45258
53.121034,45264
53.122922,45270
53.123866,45276
53.125282,45282
53.127170,45288
53.129058,45294
53.130946,45300
53.132834,45306
53.134722,45312
53.136610,45318
53.138970,45324
53.142753,44488
53.144169,43952
53.144641,43647
53.146057,43367
53.146529,43086
53.147945,42806
53.148417,42525
53.149833,42245
53.150305,41964
53.151721,41684
53.152193,41403
53.254460,41123
53.254932,40842
53.257062,40562
53.257534,40282
53.258236,40001
53.258708,39721
53.259180,39440
53.259652,39160
53.260596,38879
53.261068,38599
53.262484,38318
53.262956,38038
53.264372,37757
53.264844,37477
53.266260,37196
53.266732,36916
53.268148,36635
53.268620,36355
53.270036,36075
53.270508,35794
53.274284,35514
53.274756,35233
53.275228,34953
53.275700,34672
53.276644,34392
53.277116,34111
53.279004,33831
53.279476,33550
53.280892,33270
53.281364,32989
53.282780,32709
53.283252,32428
53.284668,32148
53.285140,31868
53.286556,31587
53.287028,31307
53.288444,31026
53.288916,30746
53.289860,30465
53.290332,30185
53.291748,29904
53.292220,29624
53.295524,29343
53.295996,29063
53.297412,28782
53.297884,28502
53.299772,28222
53.300244,27941
53.301660,27661
53.302132,27380
53.303548,27100
53.304020,26819
53.304492,26539
53.304964,26258
53.305908,25978
53.306380,25697
53.307796,25417
53.308268,25136
53.309684,24856
53.310156,24575
53.311572,24295
53.312044,24015
53.313460,23734
53.313932,23454
53.315348,23173
53.315820,22893
53.317236,21976
53.323372,21989
53.329036,22002
53.332812,22015
53.438152,22028
53.440270,22041
53.444990,22054
53.448766,22067
53.454902,22080
53.457262,22093
53.461510,22106
53.465758,22118
53.469534,22130
53.472838,22142
53.478502,22154
53.482750,22166
53.486526,22178
53.490302,22190
53.494078,22202
53.498326,22214
53.500686,22226
53.503525,22238
53.509654,22250
53.513430,22262
53.618770,22274
53.620888,22286
53.625608,22298
53.629384,22310
53.635520,22322
53.637880,22334
53.642128,22346
53.646376,22358
53.650152,22370
53.653456,22382
53.659120,22394
53.663368,22406
53.667144,22418
53.670920,22430
53.674696,22442
53.678944,22454
53.681304,22466
53.684144,22478
53.690272,22490
53.694048,22502
53.799389,22514
53.801506,22526
53.806226,22538
53.810002,22550
53.816138,22562
53.818498,22574
53.822746,22586
53.826994,22598
53.830770,22610
53.834074,22622
53.839738,22634
53.843986,22646
53.847762,22658
53.851538,22670
53.855314,22682
53.859562,22694
53.861922,22706
53.864762,22718
53.874666,22730
53.980007,22742
53.980951,22754
53.982596,22766
53.987316,22778
53.991092,22790
53.997228,22802
53.999588,22814
54.003836,22826
54.008084,22838
54.011860,22850
54.015164,22862
54.020828,22874
54.025076,22886
54.028852,22898
54.032628,22910
54.036404,22922
54.040652,22934
54.043012,22946
54.045852,22958
54.055756,22970
54.056700,22982
54.161097,22994
54.162041,23006
54.163687,23018
54.168407,23030
54.172183,23042
54.178319,23054
54.180679,23066
54.184927,23078
54.189175,23090
54.192951,23102
54.196255,23114
54.201919,23126
54.206167,23138
54.209943,23150
54.213719,23162
54.217495,23174
54.221743,23186
54.224103,23198
54.226942,23210
54.236847,23222
54.237791,23234
54.342187,23246
54.343131,23258
54.344777,23270
54.349497,23282
54.353273,23294
54.359409,23306
54.361297,23318
54.365545,23330
54.369793,23342
54.373569,23354
54.376873,23366
54.382537,23378
54.386785,23390
54.390561,23402
54.394337,23414
54.398113,23426
54.402361,23438
54.404721,23450
54.407561,23462
54.417465,23474
54.418409,23486
54.522806,23498
54.523750,23510
54.525395,23522
54.530115,23534
54.533891,23546
54.540027,23558
54.541915,23570
54.546163,23582
54.550411,23594
54.554187,23606
54.557491,23618
54.563155,23630
54.567403,23642
54.571179,23654
54.574955,23666
54.578731,23678
54.582979,23690
54.585339,23702
54.588179,23714
54.598083,23726
54.599027,23738
54.703424,23750
54.704368,23762
54.706013,23774
54.710733,23786
54.714509,23798
54.720645,23810
54.722533,23822
54.726781,23834
54.731029,23846
54.731973,23858
54.735277,23870
54.738581,23882
54.744245,23894
54.748493,23906
54.752269,23918
54.756045,23930
54.759821,23942
54.764069,23953
54.766429,23964
54.769269,23975
54.779173,23986
54.780117,23997
54.884514,24008
54.885458,24019
54.887104,24030
54.891824,24041
54.895600,24052
54.901736,24063
54.903624,24074
54.907872,24085
54.912120,24096
54.913064,24107
54.916368,24118
54.919672,24129
54.925336,24140
54.929584,24151
54.933360,24162
54.937136,24173
54.940912,24184
54.945160,24195
54.947520,24206
54.950359,24217
54.960264,24228
54.961208,24239
55.065604,24250
55.068194,24261
55.072914,24272
55.076690,24283
55.082826,24294
55.084714,24305
55.088962,24316
55.093210,24327
55.094154,24338
55.097458,24349
55.100762,24360
55.105954,24371
55.110202,24382
55.113978,24393
55.117754,24404
55.121530,24415
55.125778,24426
55.128138,24437
55.130978,24448
55.140882,24459
55.141826,24470
55.246223,24481
55.248812,24492
55.249756,24503
55.253532,24514
55.257308,24525
55.263444,24536
55.265332,24547
55.269580,24558
55.273828,24569
55.274772,24580
55.278076,24591
55.281380,24602
55.286572,24613
55.290820,24624
55.294596,24635
55.298372,24646
55.302148,24657
55.306396,24668
55.308756,24679
55.311596,24690
55.321500,24701
55.322444,24712
55.426841,24723
55.429430,24734
55.430374,24745
55.434150,24756
55.437926,24767
55.444062,24778
55.445950,24789
55.450198,24800
55.454446,24811
55.455390,24822
55.458694,24833
55.461998,24844
55.467190,24855
55.471438,24866
55.475214,24877
55.478990,24888
55.482766,24899
55.483710,24910
55.487486,24921
55.489846,24932
55.492686,24943
55.502590,24954
55.503534,24965
55.607931,24976
55.610521,24987
55.611465,24998
55.615241,25009
55.619017,25020
55.625153,25031
55.627041,25042
55.631289,25053
55.635537,25064
55.636481,25075
55.639785,25086
55.643089,25097
55.648281,25108
55.652529,25119
55.656305,25130
55.660081,25141
55.663857,25152
55.664801,25163
55.668577,25174
55.670937,25185
55.673776,25196
55.683681,25207
55.684625,25218
55.789021,25229
55.791611,25240
55.792555,25251
55.796331,25262
55.800107,25273
55.806243,25284
55.808131,25295
55.812379,25306
55.816627,25317
55.817571,25328
55.820875,25339
55.824179,25350
55.829371,25361
55.833619,25372
55.837395,25383
55.841171,25394
55.844947,25405
55.845891,25416
55.849667,25427
55.852027,25438
55.854867,25449
55.864299,25460
55.865243,25471
55.969640,25482
55.972229,25493
55.973173,25504
55.976949,25515
55.980725,25526
55.986861,25537
55.988749,25548
55.992997,25559
55.997245,25570
55.998189,25581
56.001493,25592
56.004797,25603
56.009989,25614
56.014237,25625
56.018013,25636
56.021789,25647
56.025565,25658
56.026509,25669
56.030285,25680
56.032645,25691
56.035485,25702
56.044917,25713
56.045861,25724
56.150258,25735
56.153799,25192
56.154271,24656
56.157575,24324
56.158047,24035
56.161351,23745
56.161823,23456
56.167487,23166
56.167959,22877
56.169375,22588
56.169847,22298
56.173623,22009
56.174095,21719
56.177871,21430
56.178343,21140
56.178815,20851
56.179287,20561
56.182119,20272
56.182591,19983
56.185423,19693
56.185895,19404
56.190615,19114
56.191087,18825
56.194863,18535
56.195335,18246
56.198639,17956
56.199111,17667
56.202415,17378
56.202887,17088
56.206191,16799
56.206663,16509
56.207135,16220
56.207607,15930
56.210911,15641
56.211383,15352
56.213271,15062
56.213743,14773
56.216111,14483
56.216583,14194
56.225543,13904
56.226015,13615
56.226487,13325
56.226959,12328
56.334417,12351
56.348105,12374
56.354241,12397
56.359905,12420
56.366513,12443
56.375953,12466
56.386809,12489
56.391529,12512
56.396729,12534
56.511502,12556
56.512446,12578
56.514571,12600
56.528724,12622
56.534860,12644
56.540524,12666
56.547132,12688
56.556572,12710
56.567428,12732
56.572148,12754
56.577347,12776
56.692120,12798
56.693064,12820
56.695189,12842
56.709342,12864
56.715478,12886
56.721142,12908
56.727750,12930
56.737190,12952
56.748046,12974
56.752766,12996
56.757965,13018
56.872738,13040
56.873682,13062
56.875808,13083
56.889960,13104
56.890904,13125
56.896568,13146
56.902232,13167
56.908840,13188
56.918280,13209
56.929136,13230
56.933856,13251
56.939056,13272
57.053829,13293
57.054773,13314
57.056898,13335
57.071050,13356
57.071994,13377
